ambient_temp,humidity,gas,voc,co,core_temp,light,ph,freshness
23.0,94.91741,439.93634,350.40967,16.886148,21.496925,582.2958,4.7839804,spoiled
23.0,94.91755,439.99988,350.76654,17.105328,21.462133,613.0819,4.6016483,spoiled
23.0,94.91755,439.9989,350.7459,17.091898,21.552979,617.25714,4.7221484,spoiled
22.999113,94.90504,439.9343,346.69016,15.871073,21.590227,599.4659,5.3770323,spoiled
22.993813,94.87604,439.6742,340.17432,15.822011,21.572918,596.6701,5.2823377,spoiled
22.942364,94.523,434.14047,314.70178,13.936723,21.59324,554.70624,5.4084873,spoiled
23.0,94.91755,439.99976,350.7696,17.121836,21.517397,597.5088,4.5890207,spoiled
23.0,94.91754,439.978,350.70602,17.067915,21.443834,558.5623,4.7264175,spoiled
22.999922,94.91678,439.9948,349.079,16.690744,21.587654,612.0823,4.985661,spoiled
23.0,94.91755,440.0,350.77,17.125229,21.586155,622.21375,4.5833344,spoiled
22.986408,94.898315,429.98334,347.53818,16.339094,21.586868,526.15295,5.4483542,spoiled
22.99678,94.879616,439.94623,343.04407,15.502082,21.588324,615.284,4.8704624,spoiled
22.999998,94.91683,439.86417,349.8344,16.705328,21.587135,570.98517,5.0903807,spoiled
23.0,94.91754,439.9997,350.74146,17.102283,21.557652,608.8,4.641675,spoiled
23.0,94.91754,439.997,350.7464,17.074402,21.52713,598.37225,4.7184553,spoiled
22.99863,94.89338,438.9953,346.21176,15.755023,21.584965,585.88544,5.474169,spoiled
22.999617,94.8966,439.92084,347.3624,14.630998,21.58979,606.3752,4.893131,spoiled
22.999998,94.9174,439.98257,350.51468,16.889492,21.564007,582.8124,4.981973,spoiled
22.330627,94.23449,437.92395,290.65326,13.813472,21.57729,592.0072,5.2828293,spoiled
23.0,94.91747,439.99295,350.532,17.027517,21.576887,601.70874,4.8390827,spoiled
23.0,94.91755,440.0,350.77002,17.118675,21.579134,619.3241,4.604698,spoiled
22.060333,94.739105,419.55948,334.7738,13.726697,21.594833,602.0888,5.295877,spoiled
21.569365,94.04481,399.34445,304.47247,15.319559,21.588736,577.314,5.499702,spoiled
22.999994,94.9164,439.96774,350.3101,16.52161,21.586973,603.295,4.9301276,spoiled
23.0,94.91754,439.99954,350.7313,17.078573,21.57984,619.03564,4.7844605,spoiled
23.0,94.91755,439.99994,350.77008,17.12551,21.58525,620.34924,4.6000566,spoiled
22.197332,94.58492,382.39124,325.685,15.674312,21.590405,544.768,5.389284,spoiled
22.99999,94.917435,439.95163,350.28247,16.959188,21.573029,579.215,5.109064,spoiled
23.0,94.91754,439.9999,350.75128,17.040106,21.584528,621.9543,4.744153,spoiled
22.999603,94.91645,439.9935,347.89044,16.534773,21.580315,618.4892,4.9868765,spoiled
22.949455,94.73884,432.49365,339.0574,14.447307,21.587753,569.5943,5.293373,spoiled
22.992004,94.90252,435.56772,343.90964,16.148006,21.580591,532.92413,5.2495,spoiled
23.0,94.91755,440.0,350.77045,17.128376,21.581226,622.3157,4.578325,spoiled
22.999994,94.91729,439.9805,350.39868,16.948875,21.568655,602.68555,4.8466873,spoiled
23.0,94.91755,439.99994,350.76547,17.112692,21.560728,619.29517,4.6319046,spoiled
22.999283,94.909164,439.35892,345.3816,16.487501,21.574223,560.9581,4.873609,spoiled
22.848663,94.76281,423.19153,328.06137,15.167373,21.5822,577.355,5.343951,spoiled
22.953733,94.807,439.31018,333.1151,15.101909,21.576729,594.21173,5.2378163,spoiled
22.974625,94.859215,437.1161,344.7203,16.405325,21.585085,590.58905,5.156159,spoiled
23.0,94.91741,439.97986,350.34103,16.891733,21.582382,603.93665,5.063274,spoiled
23.0,94.9175,439.99524,350.72803,17.08519,21.564756,605.2664,4.695501,spoiled
22.390217,93.78237,437.66135,288.55325,13.293631,21.593086,590.832,5.358241,spoiled
23.0,94.91755,439.99982,350.76706,17.116652,21.587244,606.9885,4.6228037,spoiled
23.0,94.91755,439.99994,350.76865,17.115726,21.585592,616.32184,4.639803,spoiled
23.0,94.91755,440.0,350.77042,17.129581,21.575638,618.63025,4.571657,spoiled
22.989761,94.80544,439.4207,340.86176,14.21164,21.58237,556.0134,5.364807,spoiled
23.0,94.91753,439.9986,350.74255,17.057493,21.57601,599.5828,4.6838694,spoiled
22.999866,94.91545,439.9964,349.78952,16.236917,21.585,604.784,5.029465,spoiled
21.710325,94.22964,432.6505,296.09058,14.234327,21.591898,585.9751,5.2602587,spoiled
22.999273,94.90219,439.9746,348.42828,15.873639,21.561438,559.5921,4.9187355,spoiled
22.999998,94.91741,439.98978,350.51596,16.95888,21.55583,586.7636,4.790672,spoiled
22.996443,94.878716,437.97208,347.22394,15.788589,21.586163,567.7717,5.3639245,spoiled
22.999992,94.91697,439.99158,350.40833,16.937958,21.582005,594.83685,4.7753305,spoiled
22.587297,94.54792,434.81088,316.5357,15.514479,21.59079,578.8041,5.391837,spoiled
22.995745,94.915794,436.21075,345.65088,16.592264,21.573002,563.2239,5.4663773,spoiled
23.0,94.91755,439.99963,350.76462,17.118822,21.578209,612.59296,4.662726,spoiled
22.898905,94.69895,438.7559,327.70322,13.833619,21.592169,558.05084,5.051343,spoiled
22.981953,94.90797,439.80167,344.83994,16.132725,21.577374,591.37177,5.080625,spoiled
23.0,94.91755,439.99994,350.76773,17.12197,21.568089,621.9274,4.6353097,spoiled
22.991741,94.88316,438.71753,342.4682,16.325731,21.577559,569.6235,5.468907,spoiled
22.98185,94.885414,439.77472,333.51035,15.613529,21.582436,605.598,5.3072853,spoiled
23.0,94.91751,439.9981,350.71292,16.957062,21.523003,593.53235,4.651576,spoiled
23.0,94.91745,439.99902,350.5796,16.711102,21.587906,615.42224,4.7419505,spoiled
22.99982,94.91084,439.52646,349.131,16.319305,21.574427,563.2712,5.288421,spoiled
23.0,94.91743,439.99823,350.61847,16.583002,21.576271,606.75073,4.762674,spoiled
23.0,94.91737,439.98972,350.6059,16.243008,21.588766,607.41486,4.9107633,spoiled
23.0,94.91755,439.99994,350.76923,17.11941,21.575602,616.8892,4.593897,spoiled
22.98809,94.88796,439.0315,336.45966,15.992653,21.549015,576.82355,5.405114,spoiled
22.102676,94.32306,439.27814,312.45233,13.628099,21.592691,597.7324,5.164749,spoiled
22.999994,94.91711,439.97073,350.45615,16.888453,21.577295,581.5225,4.8104734,spoiled
22.99985,94.91421,439.9891,350.14746,16.74237,21.569912,603.77783,5.4066186,spoiled
22.999994,94.91729,439.91776,350.02484,16.947628,21.555649,566.7462,4.8458595,spoiled
23.0,94.91755,440.0,350.77045,17.129208,21.585558,620.3067,4.569469,spoiled
22.999908,94.912766,439.96924,349.6102,16.909895,21.583307,596.6476,4.9585514,spoiled
22.98981,94.846634,439.80475,348.27866,15.6903925,21.591122,580.15216,5.100636,spoiled
23.0,94.91755,440.0,350.7704,17.126272,21.576239,624.1206,4.5799546,spoiled
22.999998,94.917465,439.78888,350.6209,17.082771,21.581171,603.3587,4.9087863,spoiled
22.999609,94.90766,439.54382,348.74478,16.798199,21.587975,598.46924,5.1603703,spoiled
22.998785,94.89888,439.5966,346.95285,14.308955,21.55575,564.5428,5.4891286,spoiled
23.0,94.91752,439.9995,350.74298,17.055086,21.575848,610.25525,4.7435565,spoiled
23.0,94.91753,439.99625,350.7339,17.039095,21.535961,604.5527,4.6117845,spoiled
23.0,94.91752,439.99902,350.73627,16.969984,21.564898,607.30975,4.865316,spoiled
22.999998,94.917046,439.02554,350.3136,16.578808,21.588491,548.39526,5.017675,spoiled
22.999718,94.91138,439.94965,349.53015,16.190407,21.583357,596.4335,4.9807215,spoiled
23.0,94.91755,439.99786,350.76093,17.086248,21.588665,604.79974,4.6988397,spoiled
23.0,94.91749,439.9995,350.7457,16.982635,21.56556,601.0386,4.668108,spoiled
20.381145,94.55744,358.01794,283.38385,14.19395,21.58975,530.11707,5.4951286,spoiled
22.998537,94.911476,439.837,346.38477,16.488695,21.585598,600.7219,4.9362073,spoiled
22.999464,94.90056,439.9487,347.44495,16.767586,21.581083,606.8694,4.918955,spoiled
22.981918,94.82994,439.57526,330.38287,15.311263,21.592623,585.2578,5.1939983,spoiled
23.0,94.91755,440.0,350.77042,17.128506,21.585705,623.2886,4.5778913,spoiled
23.0,94.91755,440.0,350.77045,17.129406,21.585981,626.2157,4.5765333,spoiled
23.0,94.91754,439.99854,350.71704,17.087349,21.57885,615.87085,4.701504,spoiled
23.0,94.91754,439.99896,350.75168,17.088133,21.526834,612.35706,4.7211905,spoiled
22.999979,94.91632,439.91547,350.07355,16.857592,21.555418,584.6274,5.0833673,spoiled
23.0,94.91755,440.0,350.76968,17.125473,21.557713,622.0881,4.5756354,spoiled
22.936388,94.837845,438.50333,309.15433,14.857905,21.5901,572.3453,5.2515616,spoiled
22.99924,94.90813,439.97867,348.67453,16.196995,21.591707,615.4025,5.258711,spoiled
23.0,94.91754,439.99597,350.73923,16.964125,21.58149,609.5168,4.876181,spoiled
22.999952,94.91718,439.9942,350.12408,16.912859,21.579449,619.37274,4.7059145,spoiled
22.95458,94.85464,430.05557,328.25934,15.774683,21.571331,542.64813,5.3529496,spoiled
22.990961,94.90614,436.68576,345.48648,16.347374,21.57026,560.7468,5.3402586,spoiled
22.999683,94.91633,435.89124,349.48233,16.43587,21.580948,535.9431,5.410712,spoiled
23.0,94.91755,440.0,350.77026,17.125454,21.587093,620.29694,4.595152,spoiled
22.99889,94.91532,439.54593,348.5816,15.434543,21.586409,573.3983,5.30539,spoiled
22.999964,94.91716,439.91705,350.25986,16.875105,21.570498,585.2662,4.852589,spoiled
22.994373,94.875694,439.82245,340.96893,15.89662,21.576914,587.7102,5.1286817,spoiled
23.0,94.91755,440.0,350.77032,17.12663,21.575935,624.7423,4.5775,spoiled
23.0,94.91737,439.9894,350.63556,16.987104,21.571194,596.7027,4.7959895,spoiled
23.0,94.91754,439.9983,350.76196,17.122242,21.585537,617.82166,4.8154273,spoiled
23.0,94.91755,439.99988,350.75876,17.114313,21.572977,621.27106,4.633549,spoiled
22.996809,94.905,439.66653,340.49725,16.301548,21.563896,600.6873,5.1631556,spoiled
23.0,94.91755,439.99982,350.7694,17.117094,21.58462,608.6717,4.6252093,spoiled
20.994062,94.22965,436.9351,276.21893,14.57362,21.591476,577.49023,5.1607285,spoiled
22.999979,94.91709,439.99118,350.14194,16.644821,21.57307,603.13025,4.924935,spoiled
22.99999,94.91678,439.97983,350.35803,16.746449,21.575539,602.0855,4.937905,spoiled
22.998531,94.90776,439.85672,329.34995,15.240041,21.588974,592.6253,5.4781265,spoiled
23.0,94.91755,439.99646,350.7432,17.115591,21.577814,603.06934,4.7675653,spoiled
22.999893,94.91462,439.7926,347.2427,16.259323,21.577223,582.3429,5.028215,spoiled
22.999992,94.913994,439.98962,350.58704,16.282694,21.593256,611.45374,4.8784013,spoiled
23.0,94.91754,439.99966,350.749,17.093792,21.587957,619.9769,4.7546544,spoiled
22.99712,94.89653,439.97986,347.08997,14.010983,21.590246,613.5555,5.038177,spoiled
22.999998,94.91739,439.9935,350.38773,16.946821,21.571308,590.51825,4.937843,spoiled
23.0,94.917435,439.9987,350.66702,16.833128,21.584589,614.69366,4.8717213,spoiled
23.0,94.917465,439.99738,350.70602,16.568254,21.587114,601.2058,4.8416796,spoiled
22.988716,94.88493,429.4751,342.26416,15.153087,21.589859,553.8496,5.084465,spoiled
22.99619,94.88316,439.3608,345.82278,15.27872,21.581,585.8686,4.8509784,spoiled
22.999878,94.91626,439.19308,348.3268,16.728672,21.519266,581.5156,5.0653586,spoiled
23.0,94.91749,439.9901,350.6174,16.949799,21.573307,574.15594,4.7190294,spoiled
23.0,94.91753,439.99677,350.74847,17.075846,21.534058,603.58655,4.6874704,spoiled
22.89846,94.814735,417.13748,338.6878,16.318382,21.58162,531.66534,5.1858835,spoiled
23.0,94.91755,440.0,350.77042,17.128529,21.571733,622.5061,4.575597,spoiled
22.999935,94.90757,439.903,348.94696,16.271132,21.58439,590.28906,5.458382,spoiled
22.999758,94.90908,439.92886,346.54315,16.4153,21.547905,569.3149,4.989517,spoiled
22.999985,94.91703,439.96628,350.31647,16.841911,21.572426,615.6988,4.69962,spoiled
22.999907,94.91629,439.27243,349.11618,16.887589,21.54697,559.713,4.8849874,spoiled
23.0,94.91754,439.99942,350.7638,17.094738,21.58787,616.97833,4.824074,spoiled
21.566782,94.011024,435.1839,327.27194,15.4478445,21.588133,593.3896,5.124317,spoiled
22.996502,94.8912,439.39108,346.7272,15.473707,21.578545,564.0503,5.0669765,spoiled
23.0,94.91755,440.0,350.77042,17.12764,21.586487,623.7197,4.580173,spoiled
22.330051,94.68256,406.77698,316.29807,13.004939,21.587652,557.9085,5.4074097,spoiled
22.979893,94.8738,435.78574,340.97858,15.8479185,21.58359,588.99255,5.3363943,spoiled
23.0,94.91753,439.9995,350.73077,17.059639,21.584585,596.5631,4.70236,spoiled
22.824203,94.866104,429.329,340.1693,15.9677515,21.585455,543.9714,5.3830996,spoiled
22.99998,94.91553,439.99008,349.9029,15.750007,21.592535,614.63763,5.0470314,spoiled
22.999125,94.908966,439.8663,343.62167,15.802086,21.580101,577.69165,5.482949,spoiled
22.997375,94.87585,439.8498,344.4792,13.928056,21.594145,599.4981,5.299712,spoiled
22.356258,94.552635,423.2807,292.01495,14.298132,21.591558,518.08234,5.2249365,spoiled
23.0,94.91754,439.99966,350.74518,17.046425,21.583141,614.22565,4.6219,spoiled
19.68197,93.768684,435.9278,324.92215,14.898103,21.591747,580.1816,5.090764,spoiled
23.0,94.91755,440.0,350.77042,17.128836,21.584957,620.4671,4.580933,spoiled
23.0,94.91752,439.98636,350.7174,17.067417,21.582712,600.5182,4.87407,spoiled
23.0,94.91752,439.99442,350.52792,17.08489,21.56489,601.8835,4.9447265,spoiled
23.0,94.91755,440.0,350.77045,17.129723,21.586433,625.2312,4.570887,spoiled
22.999992,94.917366,439.98935,350.38422,16.781519,21.582216,606.0844,5.038737,spoiled
22.988031,94.90632,438.53384,335.88763,15.779451,21.590366,579.56116,5.202541,spoiled
23.0,94.91755,439.9999,350.76956,17.116266,21.585535,611.2858,4.622982,spoiled
22.99792,94.882385,439.7627,343.29797,15.393619,21.587263,570.97675,5.44286,spoiled
22.999237,94.89057,438.47604,347.93942,16.41209,21.579744,546.5184,5.0570498,spoiled
23.0,94.91754,439.9987,350.73492,17.072903,21.576624,617.3473,4.746918,spoiled
22.091324,94.8561,419.25577,326.58682,15.379709,21.581411,570.9971,4.9076242,spoiled
23.0,94.91754,439.99982,350.76645,17.096924,21.587784,617.38525,4.6048255,spoiled
22.998886,94.911224,439.8446,348.68124,16.792856,21.571682,607.89197,5.101116,spoiled
23.0,94.91755,440.0,350.77045,17.127304,21.582829,623.92883,4.576626,spoiled
22.988052,94.72647,437.44464,339.2786,15.5872,21.59314,578.8012,5.0792494,spoiled
22.993637,94.88592,439.9402,346.77148,15.821523,21.578413,608.7868,5.005228,spoiled
22.999903,94.91499,439.79532,348.0855,16.39343,21.58335,586.9733,5.1047897,spoiled
22.976597,94.908905,438.49475,347.37207,16.22241,21.589975,573.1508,5.322732,spoiled
22.927479,94.63487,438.72595,327.31494,15.637552,21.581013,604.0779,5.404708,spoiled
22.999804,94.906525,439.898,348.7824,15.517278,21.586855,568.38153,5.0783033,spoiled
22.999958,94.9164,439.99072,348.20746,16.576702,21.590742,614.3805,4.8782644,spoiled
22.965185,94.886696,438.31354,335.81604,13.216406,21.592852,572.21045,5.243059,spoiled
23.0,94.91755,440.0,350.77045,17.129326,21.589314,625.91956,4.575917,spoiled
22.999886,94.915344,439.6918,348.7457,16.59116,21.558552,554.3003,4.87938,spoiled
